,SPY_ret,SPY_logret,SPY_sq_ret,SPY_abs_ret,QQQ_ret,QQQ_logret,QQQ_sq_ret,QQQ_abs_ret,TLT_ret,TLT_logret,TLT_sq_ret,TLT_abs_ret,GLD_ret,GLD_logret,GLD_sq_ret,GLD_abs_ret,USO_ret,USO_logret,USO_sq_ret,USO_abs_ret
2012-05-24,0.0019659434085346206,0.001964013470810113,3.864933485560722e-06,0.0019659434085346206,-0.006553860819828228,-0.006575431665519512,4.295309164567953e-05,0.006553860819828228,-0.0038090040400489134,-0.003816276769715888,1.4508511777108944e-05,0.0038090040400489134,-0.001384985238363945,-0.0013859452168922916,1.9181841104860333e-06,0.001384985238363945,0.00498674591329995,0.004974353278104513,2.4867634803813757e-05,0.00498674591329995
2012-05-25,-0.0032445685384120404,-0.003249843564124337,1.0527225000453244e-05,0.0032445685384120404,-0.0012869525378758073,-0.0012877813724833642,1.6562468347449813e-06,0.0012869525378758073,0.0037412266396343874,0.0037342456574565646,1.399677676911001e-05,0.0037412266396343874,0.00838774838488221,0.008352766698997548,7.035432296809412e-05,0.00838774838488221,-0.0011674577580156331,-0.0011681397676873372,1.3629576167508887e-06,0.0011674577580156331
2012-05-29,0.012111851833704668,0.012039090285153873,0.00014669695484161512,0.012111851833704668,0.01272738588906086,0.012647073440408345,0.0001619863515690655,0.01272738588906086,-0.003078753918171695,-0.0030835030310876668,9.478725688657564e-06,0.003078753918171695,-0.010872337457110914,-0.010931873240010203,0.00011820772178129702,0.010872337457110914,0.00029217770825651357,0.00029213503266228174,8.536781320202835e-08,0.00029217770825651357
2012-05-30,-0.0145102344313085,-0.014616537457298458,0.00021054690325153069,0.0145102344313085,-0.0084317219420047,-0.008467469996392566,7.10939349072835e-05,0.0084317219420047,0.02536165497265297,0.025045384478712726,0.0006432135429518931,0.02536165497265297,0.005893254962718419,0.005875957660694494,3.473045405560528e-05,0.005893254962718419,-0.0353490826951266,-0.03598898681371576,0.0012495576473868987,0.0353490826951266
2012-05-31,-0.0022009910507427843,-0.0022034167915549988,4.844361605449826e-06,0.0022009910507427843,-0.0043317092795739365,-0.00434111831351269,1.876370528274695e-05,0.0043317092795739365,0.011574280897608036,0.01150781130859091,0.00013396397829673428,0.011574280897608036,-0.0019090812845146132,-0.001910905902789609,3.6445913508839657e-06,0.0019090812845146132,-0.012416712347916081,-0.012494443837279464,0.0001541747455308917,0.012416712347916081
2012-06-01,-0.02517666067429536,-0.025499014836434596,0.0006338642427086104,0.02517666067429536,-0.026587008278635582,-0.026946834927074684,0.000706869009208237,0.026587008278635582,0.02374024486251236,0.023462827311915804,0.0005635992261320445,0.02374024486251236,0.038781196888100666,0.03804809984180762,0.001503981232073629,0.038781196888100666,-0.03618522793897794,-0.0368561479987535,0.0013093707209957896,0.03618522793897794
2012-06-04,-0.0004678821379490161,-0.00046799162895044317,2.1891369501174216e-07,0.0004678821379490161,0.007614529299572181,0.007585685102132929,5.7981056454043215e-05,0.007614529299572181,-0.007901340190047512,-0.007932721189048853,6.243117679886006e-05,0.007901340190047512,-0.0011428106398809756,-0.0011434641458968186,1.306016158625165e-06,0.0011428106398809756,0.01049952021959455,0.010444783066368585,0.00011023992484167477,0.01049952021959455
2012-06-05,0.007572278428367829,0.007543752641034516,5.733940059672476e-05,0.007572278428367829,0.004107298043738661,0.004098886120778521,1.686989722009943e-05,0.004107298043738661,-0.013376888415358446,-0.013467164970715548,0.00017894114367695099,0.013376888415358446,-0.0011442151423203262,-0.0011448702562414747,1.3092282919151244e-06,0.0011442151423203262,0.0,0.0,0.0,0.0
2012-06-06,0.022468161695861077,0.022219470744271996,0.0005048182899913589,0.022468161695861077,0.022905683587284065,0.02264728681232737,0.0005246703406007746,0.022905683587284065,-0.019984018063599396,-0.020186399352127075,0.00039936097796626697,0.019984018063599396,0.0004455092560180507,0.0004454100462342761,1.9847849719775704e-07,0.0004455092560180507,0.012279637726274606,0.01220485455932656,0.00015078950268854657,0.012279637726274606
2012-06-07,0.0006062521540732835,0.0006060684574766794,3.6754167431849625e-07,0.0006062521540732835,-0.003998554807358556,-0.004006570401963557,1.598844054745022e-05,0.003998554807358556,0.0015194792336790108,0.001518325993177079,2.308817141581754e-06,0.0015194792336790108,-0.01723813115026185,-0.017388437571983575,0.00029715316555362786,0.01723813115026185,-0.013374873782767471,-0.013465123025305557,0.00017888724870496065,0.013374873782767471
2012-06-08,0.00795180346437574,0.00792035448261325,6.323117833605802e-05,0.00795180346437574,0.009635168628606694,0.009589046418208097,9.28364745016866e-05,0.009635168628606694,-0.00023903017740301014,-0.00023905874966904472,5.71354257093145e-08,0.00023903017740301014,0.0014886454856897213,0.0014875385514176553,2.216065382064386e-06,0.0014886454856897213,0.0025220657452023065,0.002518890674761182,6.360815623122866e-06,0.0025220657452023065
2012-06-11,-0.012697396649135495,-0.01277869752949336,0.0001612238816654773,0.012697396649135495,-0.016860078520530952,-0.017003827683279148,0.0002842622477184692,0.016860078520530952,0.004551265271288463,0.0045409395816183515,2.0714015569636443e-05,0.004551265271288463,0.004071640277957922,0.004063373582424457,1.6578254553089263e-05,0.004071640277957922,-0.0345911478148444,-0.03520358634972524,0.0011965475071484147,0.0345911478148444
2012-06-12,0.011490795295679312,0.011425277530554263,0.00013203837652720583,0.011490795295679312,0.012134084310233995,0.012061056466370542,0.00014723600204786678,0.012134084310233995,-0.009142231236294318,-0.00918427789533152,8.358039197787554e-05,0.009142231236294318,0.007080368815616023,0.007055420696368892,5.013162256514784e-05,0.007080368815616023,0.023452745780504047,0.023181955811073036,0.0005500312846449504,0.023452745780504047
2012-06-13,-0.006395141807732818,-0.00641567832990523,4.0897838741012175e-05,0.006395141807732818,-0.006873300799847493,-0.006897030729597029,4.7242263885184184e-05,0.006873300799847493,0.00986900765217813,0.009820627048110177,9.739731203875049e-05,0.00986900765217813,0.004218256263578635,0.004209384361180728,1.7793685905220385e-05,0.004218256263578635,-0.010184586061336764,-0.010236803804576122,0.00010372579324077511,0.010184586061336764
2012-06-14,0.010600825738400488,0.010545030952717603,0.00011237750633593425,0.010600825738400488,0.0037017251446527233,0.0036948906212881374,1.3702769046554226e-05,0.0037017251446527233,-0.001271044880584049,-0.0012718533432624554,1.6155550884589197e-06,0.001271044880584049,0.004009705335992431,0.004001687892130676,1.607773688148617e-05,0.004009705335992431,0.020257207493218354,0.020054759717166915,0.00041035445542330186,0.020257207493218354
2012-06-15,0.010227230689383804,0.01017528642934306,0.00010459624757387392,0.010227230689383804,0.012424205130474375,0.012347658066076931,0.0001543608731241058,0.012424205130474375,0.005568568129680873,0.005553120973336067,3.1008951014897534e-05,0.005568568129680873,0.0005704997647584253,0.0005703370916346761,3.254699815894187e-07,0.0005704997647584253,-0.003151603621570076,-0.0031565803835353714,9.932605387493618e-06,0.003151603621570076
2012-06-18,0.0019380426747903634,0.0019361670929997743,3.7560094093085862e-06,0.0019380426747903634,0.009366542931280364,0.009322948873690557,8.773212648351815e-05,0.009366542931280364,0.005379928655981248,0.005365508536165778,2.8943632343448193e-05,0.005379928655981248,0.0005701744803514597,0.0005700119926437334,3.250989380440571e-07,0.0005701744803514597,-0.009800805379941546,-0.009849149405924327,9.605578609549115e-05,0.009800805379941546
2012-06-19,0.009673061843199049,0.009626577305296046,9.356812542235338e-05,0.009673061843199049,0.01038062260325967,0.010327113924144262,0.00010775732563130558,0.01038062260325967,-0.013062830029873185,-0.013148899153277388,0.00017063752838935667,0.013062830029873185,-0.004875508449193711,-0.004887432513551658,2.377058263815926e-05,0.004875508449193711,0.01149427247315904,0.011428715200495708,0.00013211829968722162,0.01149427247315904
2012-06-20,-0.0016215923301254875,-0.0016229085340579627,2.629561685121808e-06,0.0016215923301254875,0.0007785098079446939,0.0007782069263714837,6.060775210660842e-07,0.0007785098079446939,0.004943607363843139,0.004931427860919685,2.4439253767844108e-05,0.004943607363843139,-0.0075719166052243825,-0.007600729101789924,5.733392107647274e-05,0.0075719166052243825,-0.037563147809162034,-0.038286823085919276,0.0014109900733329545,0.037563147809162034
2012-06-21,-0.022438702747083816,-0.02269428090156586,0.0005034953809719868,0.022438702747083816,-0.024887581601822917,-0.025202513709722922,0.0006193917179873945,0.024887581601822917,0.005315677637801164,0.00530159929202078,2.8256428749019363e-05,0.005315677637801164,-0.025325363321968553,-0.025651569647767526,0.0006413740273897101,0.025325363321968553,-0.03378159050106588,-0.03436537353585934,0.0011411958567817046,0.03378159050106588
2012-06-22,0.00770163386418643,0.007672127682469055,5.9315164177983204e-05,0.00770163386418643,0.01052820243660113,0.010473166860105774,0.00011084304654605398,0.01052820243660113,-0.013337409440309811,-0.01342715153017726,0.00017788649057846526,0.013337409440309811,0.004078378501268132,0.004070084458850245,1.663317119960609e-05,0.004078378501268132,0.02172441673069825,0.02149180447072263,0.000471950282289042,0.02172441673069825
2012-06-25,-0.016034771132630854,-0.016164719071134325,0.00025711388527585176,0.016034771132630854,-0.01925772695209893,-0.01944557253895783,0.00037086004736159754,0.01925772695209893,0.014557205973178888,0.01445226703618632,0.00021191224574555512,0.014557205973178888,0.00733749424571517,0.00731070579506714,5.383882180590324e-05,0.00733749424571517,-0.009966815302562715,-0.010016816518879316,9.93374072753983e-05,0.009966815302562715
2012-06-26,0.0050257773670694394,0.0050131903035681115,2.5258438143347427e-05,0.0050257773670694394,0.006276881236516152,0.006257263666130445,3.9399238057328536e-05,0.006276881236516152,-0.003941637116113839,-0.003949425841313881,1.5536503155126218e-05,0.003941637116113839,-0.007414148220444616,-0.007441769628189937,5.496959383472207e-05,0.007414148220444616,0.00033557815898843657,0.00033552186523165957,1.1261270079006841e-07,0.00033557815898843657
2012-06-27,0.0090168151597112,0.008976406405762274,8.130295562439772e-05,0.0090168151597112,0.006077618420706754,0.006059224188995982,3.693744566771406e-05,0.006077618420706754,0.0015829473472104283,0.0015816958066328902,2.5057223040405322e-06,0.0015829473472104283,0.001376010487393442,0.001375064652515789,1.8934048614167378e-06,0.001376010487393442,0.013082901844484907,0.012998059869124239,0.00017116232067242656,0.013082901844484907
2012-06-28,-0.0028537735935189046,-0.002857853369066279,8.144023723065803e-06,0.0028537735935189046,-0.011128391592781561,-0.011190775395194454,0.00012384109944229134,0.011128391592781561,0.002450014427764158,0.0024470180355542067,6.002570696252534e-06,0.002450014427764158,-0.011646919832302038,-0.011715276484427288,0.00013565074158007054,0.011646919832302038,-0.023178832624351164,-0.023451686297945223,0.0005372582818276858,0.023178832624351164
2012-06-29,0.02492674292649144,0.02462113972062869,0.000621342512923391,0.02492674292649144,0.03151120500755633,0.031024916298629215,0.0009929560410282432,0.03151120500755633,-0.013007760447881545,-0.013093102242060327,0.00016920183186947148,0.013007760447881545,0.027408138404537707,0.027039260378949704,0.0007512060508022948,0.027408138404537707,0.07898304826122216,0.07601897555130785,0.0062383219126345485,0.07898304826122216
2012-07-02,0.0030123878823535843,0.0030078597333916,9.074480753750713e-06,0.0030123878823535843,0.0029611677108682954,0.002956792089599782,8.76851421188898e-06,0.0029611677108682954,0.010317623544224608,0.010264760171746462,0.00010645335560033796,0.010317623544224608,-0.0006444107348563266,-0.000644618456697509,4.1526519519807085e-07,0.0006444107348563266,-0.012566748962897889,-0.012646378377908687,0.00015792317949649517,0.012566748962897889
2012-07-03,0.006592956207801759,0.006571317727653657,4.346707155799175e-05,0.006592956207801759,0.008391943755386322,0.00835692716384204,7.042471999356748e-05,0.008391943755386322,-0.00768499361750552,-0.007714675348017867,5.905912690110058e-05,0.00768499361750552,0.015281516744723334,0.01516593043631744,0.00023352475401925964,0.015281516744723334,0.04804321689060065,0.046924822539639616,0.0023081506891972953,0.04804321689060065
2012-07-05,-0.004511888666303254,-0.004522097956332545,2.0357139337115757e-05,0.004511888666303254,0.0006160520233495781,0.0006158623412005579,3.795200954731091e-07,0.0006160520233495781,0.005109947666452452,0.005096936190359713,2.6111565153882864e-05,0.005109947666452452,-0.011304546946454441,-0.011368929003809548,0.00012779278166459243,0.011304546946454441,-0.009714623805865963,-0.009762118610128174,9.437391568949768e-05,0.009714623805865963
2012-07-06,-0.009503624398525923,-0.009549072010777334,9.03188767082572e-05,0.009503624398525923,-0.012474776498142659,-0.01255323974638056,0.00015562004867861241,0.012474776498142659,0.009294244550805963,0.00925131882969937,8.638298177018635e-05,0.009294244550805963,-0.012654072807009586,-0.012734817475435407,0.00016012555860509946,0.012654072807009586,-0.03157568402891919,-0.032084944804431643,0.0009970238218941427,0.03157568402891919
2012-07-09,-0.0012546744286053846,-0.001255462191559246,1.5742079217962484e-06,0.0012546744286053846,-0.0018712225600258092,-0.0018729754840423585,3.501473869149543e-06,0.0018712225600258092,0.00881461988902088,0.008775997919845136,7.769752378792248e-05,0.00881461988902088,0.002146812555150701,0.0021445114458555955,4.608804146952682e-06,0.002146812555150701,0.018360177700407654,0.01819366468859849,0.00033709612519054646,0.018360177700407654
2012-07-10,-0.008720148953068052,-0.008758391937275468,7.604099776369385e-05,0.008720148953068052,-0.009844015988578092,-0.009892788657215868,9.690465078338112e-05,0.009844015988578092,0.0020276820321945,0.002025629059697861,4.111494423684417e-06,0.0020276820321945,-0.012269536951600046,-0.012345429133629288,0.00015054153700667895,0.012269536951600046,-0.02020509008947058,-0.020412004820214373,0.0004082456655236222,0.02020509008947058
2012-07-11,0.00014886824601889614,0.0001488571662411642,2.216175467274259e-08,0.00014886824601889614,-0.005523095442372061,-0.005538404127578139,3.0504583265551035e-05,0.005523095442372061,0.0012461513413741798,0.0012453755392357404,1.5528931656086676e-06,0.0012461513413741798,0.005520944005105832,0.0055057594568082525,3.048082270751403e-05,0.005520944005105832,0.025698012738813558,0.02537336886109899,0.0006603878587242239,0.025698012738813558
2012-07-12,-0.004844929274907983,-0.004856703991923102,2.3473339678860394e-05,0.004844929274907983,-0.009362220606755622,-0.009406321665825758,8.765117468955962e-05,0.009362220606755622,0.0070757578410041155,0.007050842129145735,5.0066349024531226e-05,0.0070757578410041155,-0.00261460971900751,-0.002618033780691079,6.836183982728531e-06,0.00261460971900751,-0.004021065906354537,-0.0040291721296020645,1.6168971023246837e-05,0.004021065906354537
2012-07-13,0.01677778711937239,0.01663859478447133,0.0002814941406229781,0.01677778711937239,0.015216952264445194,0.015102335726658382,0.0002315556362184037,0.015216952264445194,-0.002624961103839696,-0.0026284123551613466,6.890420796671314e-06,0.002624961103839696,0.010157959820154439,0.010106714486149358,0.000103184147707872,0.010157959820154439,0.01490681772867486,0.014796803085972166,0.0002222132147959351,0.01490681772867486
2012-07-16,-0.0023575839246637864,-0.0023603674013585657,5.558201961833102e-06,0.0023575839246637864,-0.002839537971872086,-0.00284357710781758,8.062975893703438e-06,0.002839537971872086,0.004644878823178322,0.0046341246618632585,2.1574899282010434e-05,0.004644878823178322,0.00045418012518472217,0.0004540770166103946,2.062795861128099e-07,0.00045418012518472217,0.013463850140763345,0.013374017937096104,0.00018127526061293315,0.013463850140763345
2012-07-17,0.006867105249360295,0.0068436340735307,4.7157134505791714e-05,0.006867105249360295,0.005221517328802605,0.005207932475706082,2.7264243214985893e-05,0.005221517328802605,-0.007859794875787252,-0.007890845873530618,6.177637548945154e-05,0.007859794875787252,-0.0047986866023365105,-0.004810237265713993,2.3027393107443924e-05,0.0047986866023365105,0.007850306298777143,0.007819652965145056,6.162730898462009e-05,0.007850306298777143
2012-07-18,0.007406975716506947,0.007379678780828083,5.4863289264923605e-05,0.007406975716506947,0.01353647858038376,0.013445678941411104,0.00018323625235718832,0.01353647858038376,0.0005435411899916698,0.0005433935249846471,2.954370252175605e-07,0.0005435411899916698,-0.002736679257213992,-0.002740430809986751,7.489413356865327e-06,0.002736679257213992,0.009286924765555593,0.009244066423542344,8.624697160108981e-05,0.009286924765555593
2012-07-19,0.002621012781827581,0.0026175839179169522,6.869708002503554e-06,0.002621012781827581,0.011026869911782144,0.010966517243794447,0.00012159186005136636,0.011026869911782144,-0.0025618983418913555,-0.0025651856190954045,6.5633231141856765e-06,0.0025618983418913555,0.0021561700390366756,0.002153848840418498,4.649069237239419e-06,0.0021561700390366756,0.02819830221620445,0.02780804941849573,0.0007951442478764008,0.02819830221620445
2012-07-20,-0.009148504276295988,-0.00919060883409646,8.369513049340597e-05,0.009148504276295988,-0.01321061905828902,-0.013298655489709871,0.00017452045590322904,0.01321061905828902,0.012219385113302561,0.012145331079877976,0.00014931337254720024,0.012219385113302561,0.0018906850756352789,0.001888899980288932,3.5746900552299803e-06,0.0018906850756352789,-0.012702039101088136,-0.012783399697655065,0.0001613417973255719,0.012702039101088136
2012-07-23,-0.010112143324500056,-0.01016361835507533,0.00010225544261523104,0.010112143324500056,-0.012142302164526497,-0.012216622138559485,0.00014743550185466485,0.012142302164526497,0.005612494025551307,0.005596802665356721,3.150008918684911e-05,0.005612494025551307,-0.0041647647379081665,-0.0041734615256850535,1.7345265322123278e-05,0.0041647647379081665,-0.035087740823673386,-0.035718104910250084,0.0012311495561092758,0.035087740823673386
2012-07-24,-0.008586744145323344,-0.00862382264111798,7.373217501724472e-05,0.008586744145323344,-0.007878687637817183,-0.007909888486476552,6.207371889429331e-05,0.007878687637817183,0.00787522815981534,0.007844380400119144,6.20192185691485e-05,0.00787522815981534,0.003202022460124132,0.00319690690338272,1.0252947835139398e-05,0.003202022460124132,0.004545500784209233,0.004535201194919773,2.0661577379246753e-05,0.004545500784209233
2012-07-25,0.00022405195158348157,0.0002240268556934295,5.019927700836677e-08,0.00022405195158348157,-0.006671038960444298,-0.006693389798515018,4.4502760811765735e-05,0.006671038960444298,0.0025794705143526997,0.0025761493902207127,6.653668134414981e-06,0.0025794705143526997,0.014004649795792412,0.013907490755906015,0.00019613021590278844,0.014004649795792412,0.0018098810205759985,0.0018082451594336243,3.2756693086412182e-06,0.0018098810205759985
2012-07-26,0.016497203463234467,0.016362602939572313,0.0002721577221073553,0.016497203463234467,0.01327169178750176,0.013184394426912284,0.00017613780290244167,0.01327169178750176,-0.009155942993904764,-0.009198116261358497,8.383129210763374e-05,0.009155942993904764,0.007066269136341896,0.007041420048145291,4.9932159507218044e-05,0.007066269136341896,0.006022305584252985,0.006004243980699363,3.6268164550124685e-05,0.006022305584252985
2012-07-27,0.018432911772890748,0.01826508487643192,0.00033977223642717435,0.018432911772890748,0.023670438131087712,0.023394637053819046,0.0005602896413176512,0.023670438131087712,-0.018861890422921745,-0.019042044843738327,0.00035577091032630706,0.018861890422921745,0.004911583802304831,0.00489956132478139,2.412365544706318e-05,0.004911583802304831,0.007782050964401321,0.007751926989070145,6.056031721253954e-05,0.007782050964401321
2012-07-30,0.0,0.0,0.0,0.0,-0.0007706839312598968,-0.0007709810607926273,5.939537219022093e-07,0.0007706839312598968,0.007471700304152673,0.007443925416060552,5.5826305435075144e-05,0.007471700304152673,-0.0006982392728160924,-0.0006984831553893457,4.875380821027456e-07,0.0006982392728160924,-0.006533929847634123,-0.0065553694080114485,4.269223925380408e-05,0.006533929847634123
2012-07-31,-0.00699458094446781,-0.007019157695528753,4.8924162588712196e-05,0.00699458094446781,-0.0003081927917130134,-0.00030824029287137243,9.498279686386086e-08,0.0003081927917130134,0.0020086374960088804,0.0020066228810167517,4.034624590372825e-06,0.0020086374960088804,-0.00597082656640302,-0.005988723225470398,3.565076988606408e-05,0.00597082656640302,-0.02301944514801879,-0.023288530052485247,0.0005298948549226459,0.02301944514801879
2012-08-01,-0.0008712548138859466,-0.0008716345769575985,7.590849507194355e-07,0.0008712548138859466,-0.0029322524938186767,-0.0029365599686257122,8.59810468750585e-06,0.0029322524938186767,-0.0049988760603267846,-0.0050114122365709935,2.4988761866508234e-05,0.0049988760603267846,-0.008626788012826792,-0.00866421414888581,7.442147141825202e-05,0.008626788012826792,0.0149938145408135,0.014882518426722259,0.00022481447448431031,0.0149938145408135
2012-08-02,-0.006904644518510139,-0.006928591872110142,4.767411592699211e-05,0.006904644518510139,-0.003559863978415123,-0.003566215372065959,1.2672631544817549e-05,0.003559863978415123,0.00566867475264754,0.005652668277766321,3.213387345130365e-05,0.00566867475264754,-0.006510213425354183,-0.006531497290067034,4.238287884366185e-05,0.006510213425354183,-0.017184194340953196,-0.017333556190268988,0.00029529653514764783,0.017184194340953196
2012-08-03,0.019833158892425207,0.019639044203886586,0.00039335419165218506,0.019833158892425207,0.018949824761878453,0.018772513344151514,0.00035909585850590176,0.018949824761878453,-0.016137850363041828,-0.01626948357602052,0.00026043021433992924,0.016137850363041828,0.009212989839486152,0.009170809124329653,8.487918178247507e-05,0.009212989839486152,0.04509206409534183,0.04410498114899866,0.002033294244378416,0.04509206409534183
2012-08-06,0.001937548913372611,0.001935674286540306,3.7540957917113856e-06,0.001937548913372611,0.007621929028118091,0.007593028884065183,5.8093802109669186e-05,0.007621929028118091,0.0003928865344740018,0.00039280937476886084,1.54359828970991e-07,0.0003928865344740018,0.004821600676860438,0.004810013989643127,2.3247833087101033e-05,0.004821600676860438,0.010272922725451883,0.010220514870428446,0.00010553294132310575,0.010272922725451883
2012-08-07,0.005013269373933982,0.005000744781023762,2.5132869815624416e-05,0.005013269373933982,0.008320877841906826,0.008286450184920843,6.923700805993601e-05,0.008320877841906826,-0.012865904520033222,-0.012949387095187344,0.0001655314991186113,0.012865904520033222,-0.0001279863856068486,-0.00012799457656319368,1.6380514900704945e-08,0.0001279863856068486,0.014235958876630317,0.01413557916006445,0.00020266252513710952,0.014235958876630317
2012-08-08,0.0012117647866185521,0.001211031192238927,1.4683738980887053e-06,0.0012117647866185521,-0.00044998336765422753,-0.00045008464055169606,2.024850311654397e-07,0.00044998336765422753,-0.005324576289629124,-0.005338802366988099,2.8351112664080647e-05,0.005324576289629124,0.0012797347696722472,0.0012789166070782496,1.6377210807080796e-06,0.0012797347696722472,-0.0011458297250697136,-0.0011464866898435995,1.3129257588533355e-06,0.0011458297250697136
2012-08-09,0.0008540837749837493,0.0008537192529765264,7.294590946904917e-07,0.0008540837749837493,0.003001949901768608,0.0029974530474687062,9.011703212728556e-06,0.003001949901768608,-0.0007195901497413226,-0.00071984917900385,5.178099836047391e-07,0.0007195901497413226,0.003259264951112506,0.0032539650598126992,1.0622808021550407e-05,0.003259264951112506,0.001720716235415587,0.0017192374993146354,2.9608643628227896e-06,0.001720716235415587
2012-08-10,0.0016356661412058049,0.0016343298962450494,2.675403725487088e-06,0.0016356661412058049,0.0005987089131984646,0.0005985297585211945,3.584523627432867e-07,0.0005987089131984646,0.005037451799524639,0.005024806288862436,2.5375920632534027e-05,0.005037451799524639,0.0012101864830207365,0.0012094547976165897,1.4645513236860993e-06,0.0012101864830207365,-0.002290347276144522,-0.0022929741331769,5.245690645342632e-06,0.002290347276144522
2012-08-13,-0.0004969084284440761,-0.0004970319283509965,2.469179862587615e-07,0.0004969084284440761,0.002392759313440962,0.0023899012231151763,5.725297132058463e-06,0.002392759313440962,-0.0016709418307376822,-0.0016723394111058465,2.792046601708997e-06,0.0016709418307376822,-0.0075708565852385945,-0.007599660994752833,5.7317869434250594e-05,0.0075708565852385945,-0.005451897705248787,-0.005466813537305619,2.972318858849699e-05,0.005451897705248787
2012-08-14,0.0001421332592241864,0.00014212315924951445,2.0201863377689768e-08,0.0001421332592241864,0.0004479485286024154,0.00044784822961168257,2.0065788427706898e-07,0.0004479485286024154,-0.013546665526614876,-0.013639258770745078,0.0001835121468899759,0.013546665526614876,-0.00551317764002035,-0.005528431293767677,3.039512769042036e-05,0.00551317764002035,0.007501394191512523,0.007473398650659182,5.627091481645781e-05,0.007501394191512523
2012-08-15,0.0011366972192474734,0.0011360516681144916,1.2920805682449385e-06,0.0011366972192474734,0.0025352068218338353,0.0025319986062018562,6.427273629472816e-06,0.0025352068218338353,-0.014055754232960349,-0.014155471853493242,0.00019756422705738278,0.014055754232960349,0.003223103102315328,0.003217920039555506,1.038839360815469e-05,0.003223103102315328,0.007731972277243315,0.007702233772758241,5.978339529605918e-05,0.007731972277243315
2012-08-16,0.007378866268935136,0.007351775619124371,5.4447667414828735e-05,0.007378866268935136,0.0119010700474389,0.011830809216639886,0.00014163546827404734,0.0119010700474389,-0.008521042987090444,-0.008557554633375966,7.260817358784323e-05,0.008521042987090444,0.0059756643744985904,0.005957880902347246,3.570856471665163e-05,0.0059756643744985904,0.01051442912820133,0.010459536956228536,0.00011055321989196859,0.01051442912820133
2012-08-17,0.00133767006878438,0.0013367761852366338,1.7893612129216081e-06,0.00133767006878438,0.004410720940761559,0.004401022219596795,1.945445921727253e-05,0.004410720940761559,0.004874873715472239,0.004863029994102593,2.376439374180211e-05,0.004874873715472239,0.001021995813774046,0.0010214739315963608,1.0444754433716743e-06,0.001021995813774046,0.010967361490074712,0.010907656124607814,0.0001202830180539738,0.010967361490074712
2012-08-20,7.03960520194169e-05,7.039357433362579e-05,4.9556041399204504e-09,7.03960520194169e-05,0.0014636580432403345,0.0014625879398562532,2.142294867542125e-06,0.0014636580432403345,0.0020565243635266572,0.00205441261204771,4.229292457778723e-06,0.0020565243635266572,0.003445592661605268,0.0034396702075541645,1.1872108789708074e-05,0.003445592661605268,-0.0033379396199755273,-0.003343522968477823,1.1141840906602367e-05,0.0033379396199755273
2012-08-21,-0.0030243544985929516,-0.003028937100600614,9.146720133159424e-06,0.0030243544985929516,-0.00394608839994981,-0.003953894749912049,1.557161366021845e-05,0.00394608839994981,0.0044316148706256,0.00442182418049967,1.9639210361549953e-05,0.0044316148706256,0.009983513792826137,0.009934007742546973,9.967054765154973e-05,0.009983513792826137,0.0041863718536467864,0.004177633378845642,1.752570929700603e-05,0.0041863718536467864
2012-08-22,0.0004234219367693637,0.0004233323189976228,1.79286136537519e-07,0.0004234219367693637,0.004108225369725993,0.004099809653115087,1.6877515688460272e-05,0.004108225369725993,0.016504161382139948,0.01636944791176547,0.0002723873429277196,0.016504161382139948,0.010766174119276384,0.010708631507447481,0.00011591050516657661,0.010766174119276384,0.006670419163987473,0.0066482703580660945,4.449449182329134e-05,0.006670419163987473
2012-08-23,-0.008179674939161052,-0.00821331203279019,6.690708211033936e-05,0.008179674939161052,-0.008183273852674589,-0.008216940633608418,6.69659709478676e-05,0.008183273852674589,0.004179703909789501,0.004170993211061714,1.7469924773509636e-05,0.004179703909789501,0.008409157592958794,0.008373997600348033,7.071393142321653e-05,0.008409157592958794,-0.01270024526964919,-0.012781582789406111,0.00016129622990924665,0.01270024526964919
2012-08-24,0.006043486270405296,0.006025297652243145,3.6523726300577314e-05,0.006043486270405296,0.006188110104791589,0.006169042373174712,3.8292706669023766e-05,0.006188110104791589,-0.0009602363901052291,-0.0009606977124102903,9.220539248823217e-07,0.0009602363901052291,0.000494174015419846,0.00049405195165326,2.4420795751617414e-07,0.000494174015419846,-0.002237081099336957,-0.002239587103379891,5.004531845010649e-06,0.002237081099336957
2012-08-27,0.00021136317286440942,0.0002113408388159959,4.4674390843310216e-08,0.00021136317286440942,0.0016111345859579629,0.0016098381009853105,2.5957546540699364e-06,0.0016111345859579629,0.005849074970338153,0.005832035542309841,3.421167800863626e-05,0.005849074970338153,-0.003766133270076133,-0.0037732430064034606,1.4183759807974346e-05,0.003766133270076133,-0.0019618748381586837,-0.001963801835363019,3.848952880600161e-06,0.0019618748381586837
2012-08-28,-0.0009888331741056966,-0.0009893223921587518,9.777910462119468e-07,0.0009888331741056966,0.0,0.0,0.0,0.0,0.002389682086189504,0.002386831336639802,5.7105804730550205e-06,0.002389682086189504,0.0017352428001844444,0.0017337390057776023,3.0110675755919516e-06,0.0017352428001844444,0.005054768382212638,0.005042035928890455,2.5550683397816565e-05,0.005054768382212638
